Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
CBC6FE32,256,0,S-1-5-18,S-1-5-32-544,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,0,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
F7C81434,257,128,S-1-5-18,S-1-5-32-544,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,128,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
19227620,258,256,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,256,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
8FF4E256,259,384,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,384,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
91588E06,260,512,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,512,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
4F380486,261,640,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,8,AccessAllowed,640,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
0483E762,262,896,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,4,AccessAllowed,896,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
8B7527AB,263,1056,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,1056,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
06B72DE1,264,1184,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,1184,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
0F442204,265,1312,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSaclProtected|SeSelfRelative,1,SystemMandatoryLabel,5,AccessAllowed,1312,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
498FB382,266,1568,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,1568,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
D9061172,267,1760,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemMandatoryLabel,5,AccessAllowed,1760,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
45499A07,268,1984,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,3,AccessAllowed,1984,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
9A7DB1A7,269,2144,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,11,AccessAllowed,2144,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
6B89E011,270,2560,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,11,AccessAllowed,2560,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
D82CCF74,271,2928,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,10,AccessAllowed,2928,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
19A9077C,272,3344,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,11,AccessAllowed,3344,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
DB8A9185,273,3712,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,8,AccessAllowed,3712,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
BF8AE909,274,4080,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,8,AccessAllowed,4080,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
0348A5F6,275,4448,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,7,AccessAllowed,4448,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
CB9A33F8,276,4688,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,4688,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
297FE554,277,5088,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,7,AccessAllowed,5088,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
207FE514,278,5376,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,7,AccessAllowed,5376,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
A6B896D4,279,5664,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,5664,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
5ECD123C,280,6080,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,6080,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
B2C899D4,281,6496,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,6496,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
5ECD123B,282,6912,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,6912,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
FD0136BA,283,7328,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,7328,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
8E3EC618,284,7744,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,7744,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
315235BA,285,8160,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,8160,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
8E3EC617,286,8576,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,8576,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
6926F75D,287,8992,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,8992,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
12233F8D,288,9408,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,9408,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
5576FC5D,289,9824,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,9824,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
12233F8C,290,10240,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,10240,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
3AD4A99E,291,10656,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,10656,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
CE305465,292,11072,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,11072,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
66E4A49E,293,11488,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,11488,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
CE305464,294,11904,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,11904,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
34E4354C,295,12320,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,12320,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
CEFA06EB,296,12736,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,12736,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
38343B4C,297,13152,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,13152,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
CEFA06EA,298,13568,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,13568,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
446AED09,299,13984,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,13984,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
2623BDE2,300,14400,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,14400,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
F876EC09,301,14816,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,14816,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
2623BDE1,302,15232,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,15232,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
896CA9F5,303,15648,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,15648,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
D5C734A0,304,16064,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,16064,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
6D9CA9F5,305,16480,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,16480,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
D5C7349F,306,16896,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,16896,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
BA1CF94C,307,17312,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,17312,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
BB2D1FAB,308,17728,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,17728,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
9ECBFC4C,309,18144,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,18144,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
BB2D1FAA,310,18560,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,18560,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
A9B46188,311,18976,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,18976,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
DFE48B92,312,19392,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,19392,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
BD846288,313,19808,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,19808,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
DFE48B91,314,20224,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,20224,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
2490DEBC,315,20640,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,9,AccessAllowed,20640,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
30689B7A,316,20976,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,9,AccessAllowed,20976,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
24A0DEC0,317,21312,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,9,AccessAllowed,21312,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
34689B7A,318,21648,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,9,AccessAllowed,21648,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
186BAB95,319,21984,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,21984,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
7A5F3574,320,22400,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,22400,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
9459AE95,321,22816,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,22816,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
7A5F3573,322,23232,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,23232,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
6219C943,323,23648,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,23648,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
802DF9A9,324,24064,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,24064,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
C6C9CC43,325,24480,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,24480,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
802DF9A8,326,24896,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,24896,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
31AC2D51,327,25312,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,25312,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
6F27968B,328,25728,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,25728,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
3D99B450,329,26144,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,26144,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
6F27968A,330,26560,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,26560,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
65B7E4C1,331,26976,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,26976,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
3A45BC19,332,27392,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,27392,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
D187E5C1,333,27808,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,27808,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
3A45BC18,334,28224,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,28224,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
ABBCB080,335,28640,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,28640,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
BDD195D1,336,29056,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,29056,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
AFEBB180,337,29472,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,29472,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
BDD195D0,338,29888,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,29888,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
40DFDA3C,339,30304,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,30304,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
304A1BE9,340,30720,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,30720,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
44AFDD3C,341,31136,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,31136,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
2F4A1BA8,342,31552,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,31552,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
DDDD9097,343,31968,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,31968,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
42CE7114,344,32384,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,32384,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
11D09197,345,32800,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,32800,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
42CE7113,346,33216,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,33216,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
2834526E,347,33632,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,33632,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
C884496F,348,34048,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,34048,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
04844F6E,349,34464,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,34464,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
C884496E,350,34880,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,34880,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
EF2750D2,351,35296,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,35296,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
408BC65B,352,35712,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,35712,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
C3B737D2,353,36128,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,36128,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
408BC65A,354,36544,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,10,AccessAllowed,36544,M:\Forensics\TrainingImages\AliHadi\Challenge3\tout\E\$Secure_$SDS
